300733	95.24366
305831	94.6551525411095
313027	93.83332424252
309758	92.72698
59106	92.05377
245966	92.03017
289257	90.70562
94338	90.35447
89825	89.382
84556	88.6041
302967	88.2169164654931
295243	88.0564
24777	87.6884
294014	87.6163
293098	86.9737
303396	86.363
304488	86.2148312093479
298288	86.139
305719	85.7893
29456	85.3994642329
313481	85.1767
293016	85.1070528091
293016	85.092867
619580	84.8497
361580	84.7781
171051	84.6559
171051	84.6559
171051	84.6559
295631	84.5616
296136	84.407
296136	84.407
296136	84.407
364388	84.302
295230	83.6078
287942	83.436058681
50566	83.3295897250804
60447	83.2911340964667
60447	83.2911340964667
302488	83.1273
317271	82.8397
306873	82.5606
293743	81.8642
79217	81.0221
498112	80.6224
689852	80.4198
310900	79.8573800368
310843	79.6203
305291	78.5631
25216	78.2587131088
304721	77.9867
498295	77.9204
304000	77.0653
362713	76.7792
25645	76.6543
314310	76.6181
84488	76.4858
619374	76.44611359
306844	76.1943
499933	76.1741
296284	75.6881
291848	75.5891
292879	75.388
291670	75.2701
289486	74.7042
679787	74.5649
29463	74.482
311468	74.4192781168
29221	74.3415
83526	74.1043438549
298579	73.5866039472
302290	73.3677
316328	73.1508572824
366508	72.8858451712
311236	72.6237
84487	72.598
64672	72.5507
25744	71.627060137
114906	71.369927596
65196	71.33142515
171563	70.9113
297995	70.8493
312694	70.7811
29199	70.6255
29199	70.6255
29199	70.6255
287446	69.7495
297386	69.502
25684	69.1837
301085	68.995
315741	68.7988
25293	68.7091837785303
25293	68.445729829545
25293	68.445729829545
25293	68.445729829545
25293	68.445729829545
24398	68.2219
301365	67.8515428669
362607	67.7753
315212	67.7583
257646	67.4206613184611
100360100	67.0801
298744	66.8922
304786	66.6898345092565
54283	66.6322
140868	66.3349
500651	66.0874
114090	65.8081
362812	65.7814
363599	65.5193
81512	65.2147196221094
64440	65.01
315047	64.8904
306091	64.651
29180	64.4685
309441	64.396992821213
686611	64.2030385525
686611	64.2030385525
81516	64.111
100910806	64.0937924562494
289400	64.0456
300732	63.8772
24514	63.7498
308509	63.7051
293059	63.4398
29688	63.4121086004
305438	63.3488082624
292041	63.2582
297554	63.2419
361065	62.9927
80900	62.5594
300668	62.4973
360818	62.3604106063
307806	61.9965
311604	61.9869109904
404781	61.8962850936
315758	61.871013292
294643	61.6056383892367
313667	61.5795
25567	61.4876
25506	61.3274754606
314212	61.2868
500244	61.2218
29146	61.1021
307715	60.9382
303196	60.891
303196	60.891
116741	60.7905
65144	60.5868
116477	60.5507626709
116477	60.5507626709
116477	60.5507626709
56824	60.5205
293735	60.4455
311562	60.3699
25573	60.1532
300191	59.5224
25441	59.4316
301249	59.2326
64558	59.2136615933
80754	59.0829
293135	59.0725285515298
302697	58.972
361628	58.5867
25358	58.4699
290553	58.4001
301737	58.1457028528
498008	58.006
311405	57.710388688
293722	57.5207
499174	57.2572559957
192180	57.1954
498301	57.0873
310745	56.84225
260324	56.4545
309207	56.4184
360463	56.3571
311872	56.2773610933
363026	55.7925
363026	55.7925
306071	55.7404
29753	55.6976
84573	55.5344
313056	55.3085
170907	55.2661188445
65208	54.2389
290623	54.1964
361984	54.0619908202
64678	54.037
94203	53.9076
140665	53.8612
360971	53.845
116724	53.3573
25620	53.2842
25620	53.2737
25620	53.2737
25620	53.2737
307919	53.0309
25547	53.0017
100361520	52.9937
691429	52.6876
683613	52.5874334644
297508	52.4453
297872	52.3333
116504	52.1805
116504	52.1805
361063	52.0922
302396	51.9297
296271	51.8693
296624	51.823788525
310207	51.6393806208
313876	51.5904
291549	51.5479
304758	51.5347616911
293546	51.144
296616	50.8683802127165
679155	50.8604900593
25196	50.7407
291921	50.6672218555
117036	50.6414611417
140666	50.5357
288599	50.0
315211	50.0
64679	50.0
29362	50.0
499302	50.0
79216	50.0
