305268	97.0355586677
291908	91.62703
246152	91.52245
289990	91.36494
310086	90.1161471618
300838	89.7548
65042	87.7572
25044	87.4575
25126	85.9628
294091	85.1428
502970	83.9495
85238	82.6634
296179	81.7907966150032
64157	81.2875
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
24225	79.24
361415	79.2071
313969	79.0345
360747	78.803804694
25665	78.6276
360833	78.423
313339	77.9628201436
25497	77.7008
297942	77.1693
289992	77.054
500442	76.8877
300674	76.8722
308561	76.6346
24251	75.6101
171366	75.2171
365751	74.7875
25605	74.581831
688717	74.0675
266803	73.5543
313048	73.2095
288779	73.063982224
362045	72.622309108
313323	72.1118
308821	71.5544745675
83588	71.4708
316539	70.8903905268094
315615	70.1193
192189	69.8629
295965	69.2481
29673	69.0977
306081	68.487
64475	68.3586
84594	66.5126
286931	66.39455
315496	66.3941
691429	66.236402798183
29739	66.2143
296284	66.086605274
291130	65.0694256386375
171563	65.01005
500430	64.7894
25489	64.7511
359726	64.4535
361920	64.2655
171406	63.4341
114119	62.9681
171552	62.7368
316580	62.4019
113882	61.0486
313609	60.171996664
500132	60.0673
63885	59.814106084
296956	59.3983
362295	59.3744
171494	59.2042
60670	59.1704312354
316348	58.5004
102548228	58.3263771637
314850	58.2345
307833	57.7946
83685	57.6972
313589	57.3123585385
294421	56.7555
300054	56.7451
305935	56.6236
83501	56.3374
29627	56.0266
29627	56.0266
64370	55.8409
308709	54.6307
171147	54.607152528
85246	54.3829
57021	54.3548
266767	54.2742
500464	54.2689830612
25037	54.0698763005268
25705	53.9025
29510	53.2443241045
314941	53.1485
362258	53.0497
292721	53.0269
310864	52.98961504
365380	52.6744724803876
266780	52.2782
360511	52.215704218649
294336	51.7126
366478	51.4649
83627	51.1234079344
360821	51.103417225
81722	51.102
308118	51.0097
296199	50.8894
84032	50.7009
266730	50.6681
24926	50.0203306093
